genero,user_id,año,horas_jugadas
casual,REBAS_AS_F-T,2016,12356
casual,REBAS_AS_F-T,2016,7164
casual,REBAS_AS_F-T,2016,812
casual,REBAS_AS_F-T,2016,536
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,30
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,27027
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,1498
casual,REBAS_AS_F-T,2016,8834
casual,REBAS_AS_F-T,2016,1099
casual,REBAS_AS_F-T,2016,1
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,10557
casual,REBAS_AS_F-T,2016,747
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,6226
casual,REBAS_AS_F-T,2016,434
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,569
casual,REBAS_AS_F-T,2016,8371
casual,REBAS_AS_F-T,2016,1661
casual,REBAS_AS_F-T,2016,6346
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,7337
casual,REBAS_AS_F-T,2016,2039
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,13500
casual,REBAS_AS_F-T,2016,19981
casual,REBAS_AS_F-T,2016,6720
casual,REBAS_AS_F-T,2016,2273
casual,REBAS_AS_F-T,2016,1605
casual,REBAS_AS_F-T,2016,2600
casual,REBAS_AS_F-T,2016,4
casual,REBAS_AS_F-T,2016,2041
casual,REBAS_AS_F-T,2016,13289
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,6587
casual,REBAS_AS_F-T,2016,938
casual,REBAS_AS_F-T,2016,24009
casual,REBAS_AS_F-T,2015,0
casual,REBAS_AS_F-T,2016,6232
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,2114
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2015,7136
casual,REBAS_AS_F-T,2017,0
casual,REBAS_AS_F-T,2016,6430
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
casual,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2005,2176
indie,REBAS_AS_F-T,2006,1673
indie,REBAS_AS_F-T,2007,0
indie,REBAS_AS_F-T,2008,125
indie,REBAS_AS_F-T,2009,724
indie,REBAS_AS_F-T,2009,4
indie,REBAS_AS_F-T,2009,0
indie,REBAS_AS_F-T,2009,1963
indie,REBAS_AS_F-T,2009,3034
indie,REBAS_AS_F-T,2009,467
indie,REBAS_AS_F-T,2010,54
indie,REBAS_AS_F-T,2010,1694
indie,REBAS_AS_F-T,2010,1118
indie,REBAS_AS_F-T,2009,20
indie,REBAS_AS_F-T,2010,0
indie,REBAS_AS_F-T,2010,200
indie,REBAS_AS_F-T,2010,2621
indie,REBAS_AS_F-T,2010,5
indie,REBAS_AS_F-T,2010,1294
indie,REBAS_AS_F-T,2010,990
indie,REBAS_AS_F-T,2011,3519
indie,REBAS_AS_F-T,2011,1016
indie,REBAS_AS_F-T,2011,53
indie,REBAS_AS_F-T,2011,17
indie,REBAS_AS_F-T,2011,4939
indie,REBAS_AS_F-T,2011,994
indie,REBAS_AS_F-T,2011,2543
indie,REBAS_AS_F-T,2011,457
indie,REBAS_AS_F-T,2011,1956
indie,REBAS_AS_F-T,2011,1659
indie,REBAS_AS_F-T,2011,343
indie,REBAS_AS_F-T,2011,3314
indie,REBAS_AS_F-T,2011,3868
indie,REBAS_AS_F-T,2016,2601
indie,REBAS_AS_F-T,2011,15
indie,REBAS_AS_F-T,2011,1781
indie,REBAS_AS_F-T,2012,9049
indie,REBAS_AS_F-T,2011,281
indie,REBAS_AS_F-T,2011,88
indie,REBAS_AS_F-T,2011,3091
indie,REBAS_AS_F-T,2011,80
indie,REBAS_AS_F-T,2011,3073
indie,REBAS_AS_F-T,2011,7174
indie,REBAS_AS_F-T,2011,1610
indie,REBAS_AS_F-T,2011,22
indie,REBAS_AS_F-T,2005,0
indie,REBAS_AS_F-T,2012,1097
indie,REBAS_AS_F-T,2012,713
indie,REBAS_AS_F-T,2012,3148
indie,REBAS_AS_F-T,2012,239
indie,REBAS_AS_F-T,2012,2090
indie,REBAS_AS_F-T,2012,30863
indie,REBAS_AS_F-T,2013,1956
indie,REBAS_AS_F-T,2012,820
indie,REBAS_AS_F-T,2012,11283
indie,REBAS_AS_F-T,2012,9578
indie,REBAS_AS_F-T,2011,1096
indie,REBAS_AS_F-T,2012,2681
indie,REBAS_AS_F-T,2010,0
indie,REBAS_AS_F-T,2011,4467
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2012,183
indie,REBAS_AS_F-T,2012,80
indie,REBAS_AS_F-T,2012,123
indie,REBAS_AS_F-T,2012,1080
indie,REBAS_AS_F-T,2012,2688
indie,REBAS_AS_F-T,2013,333
indie,REBAS_AS_F-T,2012,3126
indie,REBAS_AS_F-T,2012,1
indie,REBAS_AS_F-T,2012,1458
indie,REBAS_AS_F-T,2012,7161
indie,REBAS_AS_F-T,2003,1863
indie,REBAS_AS_F-T,2012,2394
indie,REBAS_AS_F-T,2012,683
indie,REBAS_AS_F-T,2012,1692
indie,REBAS_AS_F-T,2013,3262
indie,REBAS_AS_F-T,2013,2283
indie,REBAS_AS_F-T,2013,1025
indie,REBAS_AS_F-T,2008,0
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2011,31
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2014,8788
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2010,0
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2011,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,223
indie,REBAS_AS_F-T,2006,0
indie,REBAS_AS_F-T,2015,5930
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,16
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2012,4000
indie,REBAS_AS_F-T,2011,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2007,1070
indie,REBAS_AS_F-T,2013,3071
indie,REBAS_AS_F-T,2013,6598
indie,REBAS_AS_F-T,2013,1285
indie,REBAS_AS_F-T,2014,2083
indie,REBAS_AS_F-T,2013,3195
indie,REBAS_AS_F-T,2013,1999
indie,REBAS_AS_F-T,2013,823
indie,REBAS_AS_F-T,2013,900
indie,REBAS_AS_F-T,2013,2479
indie,REBAS_AS_F-T,2013,4688
indie,REBAS_AS_F-T,2013,2319
indie,REBAS_AS_F-T,2013,2016
indie,REBAS_AS_F-T,2012,1279
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,2702
indie,REBAS_AS_F-T,2013,1062
indie,REBAS_AS_F-T,2013,6926
indie,REBAS_AS_F-T,2013,365
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,5214
indie,REBAS_AS_F-T,2013,6370
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2013,5747
indie,REBAS_AS_F-T,2013,1148
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2013,30944
indie,REBAS_AS_F-T,2017,327
indie,REBAS_AS_F-T,2014,1779
indie,REBAS_AS_F-T,2013,4318
indie,REBAS_AS_F-T,2014,1563
indie,REBAS_AS_F-T,2012,1184
indie,REBAS_AS_F-T,2016,8624
indie,REBAS_AS_F-T,2013,2629
indie,REBAS_AS_F-T,2013,976
indie,REBAS_AS_F-T,2013,8062
indie,REBAS_AS_F-T,2013,1245
indie,REBAS_AS_F-T,2013,1197
indie,REBAS_AS_F-T,2016,2426
indie,REBAS_AS_F-T,2013,4556
indie,REBAS_AS_F-T,2013,6429
indie,REBAS_AS_F-T,2014,4223
indie,REBAS_AS_F-T,2012,1023
indie,REBAS_AS_F-T,2013,1004
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2009,0
indie,REBAS_AS_F-T,2007,0
indie,REBAS_AS_F-T,2013,2413
indie,REBAS_AS_F-T,2014,170
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,4558
indie,REBAS_AS_F-T,2013,2215
indie,REBAS_AS_F-T,2014,945
indie,REBAS_AS_F-T,2013,13982
indie,REBAS_AS_F-T,2012,10600
indie,REBAS_AS_F-T,2011,498
indie,REBAS_AS_F-T,2009,7255
indie,REBAS_AS_F-T,2012,2305
indie,REBAS_AS_F-T,2014,449
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2013,1912
indie,REBAS_AS_F-T,2014,2543
indie,REBAS_AS_F-T,2013,3210
indie,REBAS_AS_F-T,2014,974
indie,REBAS_AS_F-T,2015,1878
indie,REBAS_AS_F-T,2014,373
indie,REBAS_AS_F-T,2013,367
indie,REBAS_AS_F-T,2014,1505
indie,REBAS_AS_F-T,2013,53
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,890
indie,REBAS_AS_F-T,2014,4851
indie,REBAS_AS_F-T,2014,1044
indie,REBAS_AS_F-T,2015,507
indie,REBAS_AS_F-T,2014,5118
indie,REBAS_AS_F-T,2014,548
indie,REBAS_AS_F-T,2012,1216
indie,REBAS_AS_F-T,2014,153
indie,REBAS_AS_F-T,2014,183
indie,REBAS_AS_F-T,2016,7943
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,3904
indie,REBAS_AS_F-T,2013,1168
indie,REBAS_AS_F-T,2014,2345
indie,REBAS_AS_F-T,2014,1577
indie,REBAS_AS_F-T,2014,1264
indie,REBAS_AS_F-T,2014,3092
indie,REBAS_AS_F-T,2014,4472
indie,REBAS_AS_F-T,2014,1386
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2012,1572
indie,REBAS_AS_F-T,2009,6688
indie,REBAS_AS_F-T,2014,1676
indie,REBAS_AS_F-T,2014,1381
indie,REBAS_AS_F-T,2014,3039
indie,REBAS_AS_F-T,2014,4
indie,REBAS_AS_F-T,2014,3438
indie,REBAS_AS_F-T,2014,6253
indie,REBAS_AS_F-T,2014,3852
indie,REBAS_AS_F-T,2014,1238
indie,REBAS_AS_F-T,2016,46
indie,REBAS_AS_F-T,2015,1271
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,1168
indie,REBAS_AS_F-T,2014,1
indie,REBAS_AS_F-T,2014,5974
indie,REBAS_AS_F-T,2014,7417
indie,REBAS_AS_F-T,2014,2521
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,1999,0
indie,REBAS_AS_F-T,2014,3327
indie,REBAS_AS_F-T,2014,1281
indie,REBAS_AS_F-T,2014,1060
indie,REBAS_AS_F-T,2014,720
indie,REBAS_AS_F-T,2015,3151
indie,REBAS_AS_F-T,2014,4466
indie,REBAS_AS_F-T,2014,6185
indie,REBAS_AS_F-T,2015,272
indie,REBAS_AS_F-T,2014,6398
indie,REBAS_AS_F-T,2014,975
indie,REBAS_AS_F-T,2014,122
indie,REBAS_AS_F-T,2014,5297
indie,REBAS_AS_F-T,2014,716
indie,REBAS_AS_F-T,2014,4003
indie,REBAS_AS_F-T,2015,405
indie,REBAS_AS_F-T,2013,6091
indie,REBAS_AS_F-T,2014,3061
indie,REBAS_AS_F-T,2014,10872
indie,REBAS_AS_F-T,2015,31061
indie,REBAS_AS_F-T,2014,775
indie,REBAS_AS_F-T,2012,858
indie,REBAS_AS_F-T,2012,2631
indie,REBAS_AS_F-T,2013,966
indie,REBAS_AS_F-T,2013,2484
indie,REBAS_AS_F-T,2014,2311
indie,REBAS_AS_F-T,2013,988
indie,REBAS_AS_F-T,2014,2076
indie,REBAS_AS_F-T,2013,4138
indie,REBAS_AS_F-T,2013,1461
indie,REBAS_AS_F-T,2014,1765
indie,REBAS_AS_F-T,2015,1061
indie,REBAS_AS_F-T,2014,3
indie,REBAS_AS_F-T,2014,2922
indie,REBAS_AS_F-T,2014,344
indie,REBAS_AS_F-T,2014,2854
indie,REBAS_AS_F-T,2014,1745
indie,REBAS_AS_F-T,2014,1
indie,REBAS_AS_F-T,2013,9151
indie,REBAS_AS_F-T,2014,1097
indie,REBAS_AS_F-T,2015,4954
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,1604
indie,REBAS_AS_F-T,2010,6820
indie,REBAS_AS_F-T,2016,1763
indie,REBAS_AS_F-T,2014,3485
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,770
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2011,6262
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,1413
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2011,8922
indie,REBAS_AS_F-T,2011,7731
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,68
indie,REBAS_AS_F-T,2014,257
indie,REBAS_AS_F-T,2014,701
indie,REBAS_AS_F-T,2014,701
indie,REBAS_AS_F-T,2014,701
indie,REBAS_AS_F-T,2015,23717
indie,REBAS_AS_F-T,2014,2077
indie,REBAS_AS_F-T,2014,1042
indie,REBAS_AS_F-T,2016,2524
indie,REBAS_AS_F-T,2014,3745
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2014,1
indie,REBAS_AS_F-T,2014,618
indie,REBAS_AS_F-T,2010,6427
indie,REBAS_AS_F-T,2017,0
indie,REBAS_AS_F-T,2015,1745
indie,REBAS_AS_F-T,2014,6681
indie,REBAS_AS_F-T,2014,2597
indie,REBAS_AS_F-T,2016,7285
indie,REBAS_AS_F-T,2014,2410
indie,REBAS_AS_F-T,2017,58
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,4693
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,2815
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2015,1689
indie,REBAS_AS_F-T,2015,595
indie,REBAS_AS_F-T,2015,620
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,10
indie,REBAS_AS_F-T,2014,222
indie,REBAS_AS_F-T,2014,5507
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,1612
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2013,6829
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2014,581
indie,REBAS_AS_F-T,2014,4257
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2014,28
indie,REBAS_AS_F-T,2014,869
indie,REBAS_AS_F-T,2009,6692
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2016,3535
indie,REBAS_AS_F-T,2008,1241
indie,REBAS_AS_F-T,2009,2146
indie,REBAS_AS_F-T,2012,2649
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2005,0
indie,REBAS_AS_F-T,2014,1057
indie,REBAS_AS_F-T,2015,1687
indie,REBAS_AS_F-T,2013,798
indie,REBAS_AS_F-T,2014,57
indie,REBAS_AS_F-T,2014,816
indie,REBAS_AS_F-T,2013,9644
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,2210
indie,REBAS_AS_F-T,2014,964
indie,REBAS_AS_F-T,2016,2796
indie,REBAS_AS_F-T,2014,3449
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,787
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,1962
indie,REBAS_AS_F-T,2015,172
indie,REBAS_AS_F-T,2014,1529
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,4502
indie,REBAS_AS_F-T,2014,5610
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2005,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2013,264
indie,REBAS_AS_F-T,2015,218
indie,REBAS_AS_F-T,2016,1377
indie,REBAS_AS_F-T,2014,352
indie,REBAS_AS_F-T,2015,4720
indie,REBAS_AS_F-T,2015,1042
indie,REBAS_AS_F-T,2017,2262
indie,REBAS_AS_F-T,2014,3504
indie,REBAS_AS_F-T,2014,126
indie,REBAS_AS_F-T,2014,30897
indie,REBAS_AS_F-T,2014,1666
indie,REBAS_AS_F-T,2015,1554
indie,REBAS_AS_F-T,2012,9432
indie,REBAS_AS_F-T,2014,1180
indie,REBAS_AS_F-T,2016,1741
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,4358
indie,REBAS_AS_F-T,2015,6315
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,2294
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,170
indie,REBAS_AS_F-T,2014,4009
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,4285
indie,REBAS_AS_F-T,2015,1262
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,1178
indie,REBAS_AS_F-T,2014,1965
indie,REBAS_AS_F-T,2010,1
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,624
indie,REBAS_AS_F-T,2014,1534
indie,REBAS_AS_F-T,2015,1505
indie,REBAS_AS_F-T,2015,6
indie,REBAS_AS_F-T,2015,2783
indie,REBAS_AS_F-T,2015,4763
indie,REBAS_AS_F-T,2014,4301
indie,REBAS_AS_F-T,2014,2178
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2012,6493
indie,REBAS_AS_F-T,2014,6377
indie,REBAS_AS_F-T,2015,1119
indie,REBAS_AS_F-T,2014,1187
indie,REBAS_AS_F-T,2014,2855
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,4493
indie,REBAS_AS_F-T,2015,13722
indie,REBAS_AS_F-T,2015,8767
indie,REBAS_AS_F-T,2015,3382
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2011,6942
indie,REBAS_AS_F-T,2011,7244
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,104
indie,REBAS_AS_F-T,2014,2821
indie,REBAS_AS_F-T,2014,1
indie,REBAS_AS_F-T,2014,4141
indie,REBAS_AS_F-T,2015,518
indie,REBAS_AS_F-T,2011,6464
indie,REBAS_AS_F-T,2014,12843
indie,REBAS_AS_F-T,2015,2361
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2017,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,2797
indie,REBAS_AS_F-T,2015,1453
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,6449
indie,REBAS_AS_F-T,2015,3727
indie,REBAS_AS_F-T,2015,1210
indie,REBAS_AS_F-T,2013,0
indie,REBAS_AS_F-T,2014,56
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,985
indie,REBAS_AS_F-T,2012,5023
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,33
indie,REBAS_AS_F-T,2015,1883
indie,REBAS_AS_F-T,2012,716
indie,REBAS_AS_F-T,2015,6151
indie,REBAS_AS_F-T,2014,2276
indie,REBAS_AS_F-T,2015,3213
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2013,1627
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,10604
indie,REBAS_AS_F-T,2015,909
indie,REBAS_AS_F-T,2015,14108
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,165
indie,REBAS_AS_F-T,2016,9487
indie,REBAS_AS_F-T,2017,1399
indie,REBAS_AS_F-T,2017,55
indie,REBAS_AS_F-T,2017,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,981
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2015,3945
indie,REBAS_AS_F-T,2015,3658
indie,REBAS_AS_F-T,2015,1813
indie,REBAS_AS_F-T,2015,30979
indie,REBAS_AS_F-T,2014,4652
indie,REBAS_AS_F-T,2015,6470
indie,REBAS_AS_F-T,2014,242
indie,REBAS_AS_F-T,2001,11
indie,REBAS_AS_F-T,2015,31139
indie,REBAS_AS_F-T,2014,6431
indie,REBAS_AS_F-T,2015,7393
indie,REBAS_AS_F-T,2015,1960
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2011,6606
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2012,0
indie,REBAS_AS_F-T,2015,1336
indie,REBAS_AS_F-T,2015,4855
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,6431
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,31303
indie,REBAS_AS_F-T,2015,945
indie,REBAS_AS_F-T,2016,53
indie,REBAS_AS_F-T,2015,5673
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,1650
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,360
indie,REBAS_AS_F-T,2012,3316
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,226
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,6130
indie,REBAS_AS_F-T,2015,11
indie,REBAS_AS_F-T,2015,308
indie,REBAS_AS_F-T,2015,226
indie,REBAS_AS_F-T,2015,564
indie,REBAS_AS_F-T,2015,7403
indie,REBAS_AS_F-T,2012,3995
indie,REBAS_AS_F-T,2013,3608
indie,REBAS_AS_F-T,2014,4055
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,3619
indie,REBAS_AS_F-T,2016,1598
indie,REBAS_AS_F-T,2015,230
indie,REBAS_AS_F-T,2016,11319
indie,REBAS_AS_F-T,2015,641
indie,REBAS_AS_F-T,2015,4329
indie,REBAS_AS_F-T,2015,2322
indie,REBAS_AS_F-T,2015,1168
indie,REBAS_AS_F-T,2016,2571
indie,REBAS_AS_F-T,2015,1098
indie,REBAS_AS_F-T,2015,6411
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,2066
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,1563
indie,REBAS_AS_F-T,2013,7075
indie,REBAS_AS_F-T,2015,467
indie,REBAS_AS_F-T,2015,25567
indie,REBAS_AS_F-T,2015,4679
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,31136
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,7125
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2015,31211
indie,REBAS_AS_F-T,2015,367
indie,REBAS_AS_F-T,2016,6150
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,833
indie,REBAS_AS_F-T,2015,1371
indie,REBAS_AS_F-T,2016,11958
indie,REBAS_AS_F-T,2012,6622
indie,REBAS_AS_F-T,2015,1432
indie,REBAS_AS_F-T,2015,2359
indie,REBAS_AS_F-T,2015,4658
indie,REBAS_AS_F-T,2015,42
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2015,6255
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,4911
indie,REBAS_AS_F-T,2015,4567
indie,REBAS_AS_F-T,2015,4120
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,6924
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,9
indie,REBAS_AS_F-T,2015,233
indie,REBAS_AS_F-T,2015,6447
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,8299
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2016,7613
indie,REBAS_AS_F-T,2015,6065
indie,REBAS_AS_F-T,2015,910
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2014,701
indie,REBAS_AS_F-T,2015,24
indie,REBAS_AS_F-T,2015,4341
indie,REBAS_AS_F-T,2015,31261
indie,REBAS_AS_F-T,2015,11
indie,REBAS_AS_F-T,2008,0
indie,REBAS_AS_F-T,2015,1743
indie,REBAS_AS_F-T,2015,3765
indie,REBAS_AS_F-T,2015,844
indie,REBAS_AS_F-T,2015,1368
indie,REBAS_AS_F-T,2016,2010
indie,REBAS_AS_F-T,2015,3737
indie,REBAS_AS_F-T,2011,0
indie,REBAS_AS_F-T,2014,1006
indie,REBAS_AS_F-T,2015,922
indie,REBAS_AS_F-T,2015,9163
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,689
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,2739
indie,REBAS_AS_F-T,2007,0
indie,REBAS_AS_F-T,2015,809
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,1074
indie,REBAS_AS_F-T,2015,10379
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,27
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,659
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,31107
indie,REBAS_AS_F-T,2016,1597
indie,REBAS_AS_F-T,2015,6412
indie,REBAS_AS_F-T,2017,697
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2015,784
indie,REBAS_AS_F-T,2015,6149
indie,REBAS_AS_F-T,2015,8
indie,REBAS_AS_F-T,2015,1572
indie,REBAS_AS_F-T,2015,2381
indie,REBAS_AS_F-T,2015,1894
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,6446
indie,REBAS_AS_F-T,2015,1514
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2014,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2016,1410
indie,REBAS_AS_F-T,2015,1480
indie,REBAS_AS_F-T,2016,4650
indie,REBAS_AS_F-T,2015,1328
indie,REBAS_AS_F-T,2015,1277
indie,REBAS_AS_F-T,2015,0
indie,REBAS_AS_F-T,2016,0
indie,REBAS_AS_F-T,2015,28
indie,REBAS_AS_F-T,2016,0
